system:index,date,temperature,.geo
19811214,1981-12-14,298.9064025878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811215,1981-12-15,298.7568054199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811216,1981-12-16,298.3540954589844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811217,1981-12-17,298.8299865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811218,1981-12-18,298.7434997558594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811219,1981-12-19,299.33563232421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811220,1981-12-20,299.151123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811221,1981-12-21,299.64263916015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811222,1981-12-22,299.6310119628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811223,1981-12-23,299.11700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811224,1981-12-24,299.2478332519531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811225,1981-12-25,298.9508056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811226,1981-12-26,298.60693359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811227,1981-12-27,298.7069396972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811228,1981-12-28,298.6252746582031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811229,1981-12-29,298.8033142089844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811230,1981-12-30,299.1879577636719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19811231,1981-12-31,298.6432800292969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820101,1982-01-01,298.6643981933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820102,1982-01-02,298.8211975097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820103,1982-01-03,299.2666015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820104,1982-01-04,299.15887451171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820105,1982-01-05,298.5538635253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820106,1982-01-06,298.8523864746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820107,1982-01-07,299.00732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820108,1982-01-08,299.0961608886719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820109,1982-01-09,299.1019592285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820110,1982-01-10,298.8491516113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820111,1982-01-11,298.9647521972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820112,1982-01-12,298.5380859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820113,1982-01-13,298.5777893066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820114,1982-01-14,298.5299987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820115,1982-01-15,298.7461853027344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820116,1982-01-16,298.74322509765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820117,1982-01-17,299.2961730957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820118,1982-01-18,299.1979675292969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820119,1982-01-19,299.1953430175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820120,1982-01-20,299.2011413574219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820121,1982-01-21,299.0455627441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820122,1982-01-22,299.3319396972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820123,1982-01-23,299.41168212890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820124,1982-01-24,299.4226379394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820125,1982-01-25,299.3215637207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820126,1982-01-26,299.946044921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820127,1982-01-27,300.1136169433594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820128,1982-01-28,299.8631286621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820129,1982-01-29,299.5991516113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820130,1982-01-30,299.6418762207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820131,1982-01-31,299.1315002441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820201,1982-02-01,299.46002197265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820202,1982-02-02,299.96551513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820203,1982-02-03,299.81976318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820204,1982-02-04,300.1795349121094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820205,1982-02-05,299.623046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820206,1982-02-06,299.44512939453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820207,1982-02-07,299.64825439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820208,1982-02-08,299.7752990722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820209,1982-02-09,300.0166320800781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820210,1982-02-10,299.3703308105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820211,1982-02-11,299.7948303222656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820212,1982-02-12,299.55419921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820213,1982-02-13,299.74481201171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820214,1982-02-14,299.90789794921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820215,1982-02-15,299.2512512207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820216,1982-02-16,299.6763916015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820217,1982-02-17,299.7149963378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820218,1982-02-18,299.42169189453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820219,1982-02-19,299.8277587890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820220,1982-02-20,300.046142578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820221,1982-02-21,300.6976013183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820222,1982-02-22,300.5238342285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820223,1982-02-23,300.4111633300781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820224,1982-02-24,300.477783203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820225,1982-02-25,300.9488830566406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820226,1982-02-26,301.3153381347656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820227,1982-02-27,301.01055908203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820228,1982-02-28,301.3710021972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820301,1982-03-01,301.2843933105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820302,1982-03-02,300.4689025878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820303,1982-03-03,300.6414489746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820304,1982-03-04,301.0569152832031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820305,1982-03-05,300.8973693847656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820306,1982-03-06,300.9909973144531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820307,1982-03-07,301.0916748046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820308,1982-03-08,300.9637145996094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820309,1982-03-09,300.9734191894531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820310,1982-03-10,301.2091369628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820311,1982-03-11,301.01702880859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820312,1982-03-12,300.2650451660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820313,1982-03-13,300.8880310058594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820314,1982-03-14,302.0206604003906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820315,1982-03-15,301.4985046386719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820316,1982-03-16,301.2026672363281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820317,1982-03-17,300.9521179199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820318,1982-03-18,301.1202087402344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820319,1982-03-19,300.8725891113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820320,1982-03-20,301.1325988769531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820321,1982-03-21,299.5859680175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820322,1982-03-22,299.3523254394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820323,1982-03-23,299.9848327636719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820324,1982-03-24,300.8791809082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820325,1982-03-25,300.9564514160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820326,1982-03-26,301.5370178222656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820327,1982-03-27,301.4338684082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820328,1982-03-28,301.4283752441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820329,1982-03-29,301.25604248046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820330,1982-03-30,300.6952819824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820331,1982-03-31,300.8948669433594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820401,1982-04-01,301.61175537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820402,1982-04-02,301.9814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820403,1982-04-03,301.8956604003906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820404,1982-04-04,302.3373107910156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820405,1982-04-05,301.8257751464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820406,1982-04-06,301.70343017578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820407,1982-04-07,300.96917724609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820408,1982-04-08,301.0815124511719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820409,1982-04-09,301.3585205078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820410,1982-04-10,301.3270568847656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820411,1982-04-11,300.5254821777344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820412,1982-04-12,300.4319763183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820413,1982-04-13,300.791748046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820414,1982-04-14,300.9515686035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820415,1982-04-15,301.2375183105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820416,1982-04-16,301.2611999511719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820417,1982-04-17,301.6130065917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820418,1982-04-18,302.0731506347656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820419,1982-04-19,302.0256652832031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820420,1982-04-20,301.76580810546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820421,1982-04-21,301.59527587890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820422,1982-04-22,301.32757568359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820423,1982-04-23,301.86309814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820424,1982-04-24,302.6419372558594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820425,1982-04-25,302.7868347167969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820426,1982-04-26,302.6479187011719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820427,1982-04-27,302.3459167480469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820428,1982-04-28,301.7693176269531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820429,1982-04-29,301.5982666015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820430,1982-04-30,300.86077880859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820501,1982-05-01,300.821044921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820502,1982-05-02,301.5948181152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820503,1982-05-03,302.0120544433594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820504,1982-05-04,302.2828063964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820505,1982-05-05,302.2800598144531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820506,1982-05-06,302.57275390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820507,1982-05-07,301.7696228027344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820508,1982-05-08,301.6061706542969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820509,1982-05-09,301.6618957519531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820510,1982-05-10,301.3415832519531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820511,1982-05-11,301.46942138671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820512,1982-05-12,302.0001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820513,1982-05-13,301.4563293457031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820514,1982-05-14,300.7488708496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820515,1982-05-15,300.872314453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820516,1982-05-16,300.5317687988281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820517,1982-05-17,300.0756530761719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820518,1982-05-18,300.27838134765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820519,1982-05-19,300.0992126464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820520,1982-05-20,301.0021667480469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820521,1982-05-21,301.32611083984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820522,1982-05-22,300.9828796386719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820523,1982-05-23,301.35198974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820524,1982-05-24,300.6304016113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820525,1982-05-25,300.9089050292969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820526,1982-05-26,300.089111328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820527,1982-05-27,300.7885437011719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820528,1982-05-28,300.1551818847656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820529,1982-05-29,301.0094909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820530,1982-05-30,301.4715576171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820531,1982-05-31,301.5468444824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820601,1982-06-01,300.6944885253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820602,1982-06-02,300.2232971191406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820603,1982-06-03,300.2026062011719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820604,1982-06-04,301.0072326660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820605,1982-06-05,300.7330627441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820606,1982-06-06,300.5478515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820607,1982-06-07,300.9451599121094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820608,1982-06-08,300.6581115722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820609,1982-06-09,300.8522033691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820610,1982-06-10,301.0593566894531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820611,1982-06-11,301.1087341308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820612,1982-06-12,301.3499450683594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820613,1982-06-13,301.1481018066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820614,1982-06-14,300.75518798828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820615,1982-06-15,299.9132995605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820616,1982-06-16,300.0829162597656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820617,1982-06-17,300.4330139160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820618,1982-06-18,300.0594177246094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820619,1982-06-19,299.9360656738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820620,1982-06-20,299.9305114746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820621,1982-06-21,299.7798156738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820622,1982-06-22,299.1918029785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820623,1982-06-23,299.499267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820624,1982-06-24,300.00567626953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820625,1982-06-25,300.1845397949219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820626,1982-06-26,300.0179748535156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820627,1982-06-27,300.06787109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820628,1982-06-28,300.7104797363281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820629,1982-06-29,300.978759765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820630,1982-06-30,300.8229064941406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820701,1982-07-01,300.5196228027344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820702,1982-07-02,300.4471130371094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820703,1982-07-03,300.3609619140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820704,1982-07-04,300.3949279785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820705,1982-07-05,300.856689453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820706,1982-07-06,300.2304382324219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820707,1982-07-07,300.6546325683594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820708,1982-07-08,300.481201171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820709,1982-07-09,300.5682373046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820710,1982-07-10,300.2257995605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820711,1982-07-11,299.86822509765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820712,1982-07-12,299.6793518066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820713,1982-07-13,299.9864501953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820714,1982-07-14,300.0126647949219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820715,1982-07-15,300.0854797363281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820716,1982-07-16,300.0720520019531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820717,1982-07-17,299.68975830078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820718,1982-07-18,299.4812927246094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820719,1982-07-19,300.0160217285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820720,1982-07-20,298.5953674316406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820721,1982-07-21,299.50665283203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820722,1982-07-22,300.0524597167969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820723,1982-07-23,299.9350280761719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820724,1982-07-24,299.954833984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820725,1982-07-25,300.1700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820726,1982-07-26,300.02008056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820727,1982-07-27,299.6584167480469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820728,1982-07-28,299.1105651855469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820729,1982-07-29,299.5317077636719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820730,1982-07-30,299.5591125488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820731,1982-07-31,299.5888366699219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820801,1982-08-01,299.1242980957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820802,1982-08-02,299.8291320800781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820803,1982-08-03,300.2715148925781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820804,1982-08-04,300.12872314453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820805,1982-08-05,299.9497375488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820806,1982-08-06,299.7025451660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820807,1982-08-07,299.5712890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820808,1982-08-08,299.9053649902344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820809,1982-08-09,300.0814514160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820810,1982-08-10,300.32391357421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820811,1982-08-11,300.1363220214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820812,1982-08-12,299.9429016113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820813,1982-08-13,299.9763488769531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820814,1982-08-14,300.2518615722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820815,1982-08-15,300.3026123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820816,1982-08-16,300.1938781738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820817,1982-08-17,300.3071594238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820818,1982-08-18,300.3152160644531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820819,1982-08-19,300.5074462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820820,1982-08-20,300.4665222167969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820821,1982-08-21,300.36297607421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820822,1982-08-22,300.29718017578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820823,1982-08-23,300.5320129394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820824,1982-08-24,300.6256408691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820825,1982-08-25,300.5733337402344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820826,1982-08-26,300.6260986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820827,1982-08-27,300.6170349121094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820828,1982-08-28,300.5597229003906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820829,1982-08-29,300.5255432128906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820830,1982-08-30,300.2722473144531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820831,1982-08-31,300.2367858886719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820901,1982-09-01,300.2518005371094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820902,1982-09-02,300.2210998535156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820903,1982-09-03,300.4502258300781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820904,1982-09-04,300.51641845703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820905,1982-09-05,300.7477111816406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820906,1982-09-06,300.7918395996094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820907,1982-09-07,300.7861022949219,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820908,1982-09-08,300.80401611328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820909,1982-09-09,300.8220520019531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820910,1982-09-10,300.7669982910156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820911,1982-09-11,300.73431396484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820912,1982-09-12,300.6470031738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820913,1982-09-13,300.60540771484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820914,1982-09-14,300.0924072265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820915,1982-09-15,300.5226135253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820916,1982-09-16,300.5000305175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820917,1982-09-17,300.53564453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820918,1982-09-18,300.3117980957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820919,1982-09-19,299.5960388183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820920,1982-09-20,299.6474914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820921,1982-09-21,299.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820922,1982-09-22,300.38330078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820923,1982-09-23,300.3418884277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820924,1982-09-24,299.9102783203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820925,1982-09-25,299.736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820926,1982-09-26,299.8274230957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820927,1982-09-27,299.48291015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820928,1982-09-28,299.9308776855469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820929,1982-09-29,299.8359680175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19820930,1982-09-30,299.7709655761719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821001,1982-10-01,299.8568115234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821002,1982-10-02,299.5935363769531,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821003,1982-10-03,299.5979919433594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821004,1982-10-04,299.2533264160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821005,1982-10-05,298.95684814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821006,1982-10-06,299.0225524902344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821007,1982-10-07,299.3043518066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821008,1982-10-08,299.8828430175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821009,1982-10-09,299.9502258300781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821010,1982-10-10,299.9491271972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821011,1982-10-11,299.5908508300781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821012,1982-10-12,299.7469482421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19821013,1982-10-13,299.1091003417969,"{""type"":""MultiPoint"",""coordinates"":[]}"
