,name,c1_dist,c2_dist,c3_dist,c4_dist,c5_dist,c6_dist,c7_dist,c8_dist
118,2017-4,107.3312629,45.39823785,1016.132373,1011.031651,2244.631373,2344.33466,2093.693626,2296.710909
119,2018-1,115.4859299,54.12947441,1017.391272,1014.03994,2532.470928,2717.195981,1938.100359,2117.083135
120,2018-2,186.5904606,116.4001718,1033.762545,1029.167139,2499.479946,2668.067653,1941.882849,2120.624672
121,2018-3,147.4923727,80.95060222,1030.522683,1030.0,2538.207438,2718.021707,2108.122387,2310.652072
122,2018-4,171.8429516,103.1746093,1035.038164,1030.408172,2502.079935,2669.090669,1999.9925,2175.345949
123,2019-1,177.7920133,110.9819805,1033.581153,1027.012171,2399.561627,2523.878167,1996.717807,2184.0902
124,2019-2,145.0137924,76.53757247,1042.656703,1031.081956,2543.104599,2722.869075,1931.394574,2110.91852
125,2019-3,133.16725112693078,66.30023059227025,827.4329088000002,835.3612400000001,2358.2916885,2544.042355,1787.8637954165727,1978.4253676803537
126,2019-4,128.4133949,62.39390996,612.2091146,639.640524,2173.478778,2365.215635,1685.584172,1889.040497
127,2020-1,138.4232639,72.49827584,1023.066958,1017.0,2533.0,2716.274287,2102.530142,2306.169335
128,2020-2,158.9024858,88.75246475,1038.824335,1031.234697,2546.949548,2729.660052,1948.632854,2127.156318
129,2020-3,129.8075499,53.82378656,991.312766,997.1263711,2527.386991,2715.210857,1933.0194,2112.340882
130,2020-4,149.7898528,85.90692638,1031.345238,1027.0,2538.500739,2717.609427,1921.776782,2101.820639
131,2021-1,167.0748335,97.08243919,1037.844882,1030.0,2537.275704,2719.108861,2112.206903,2313.370701
132,2021-2,131.6092702,65.9241989,1032.519733,1031.35348,2542.965985,2725.777137,1926.81421,2106.519641
133,2021-3,170.5579081,99.40321926,1011.52558,978.2044776,2475.960016,2657.226562,2050.475311,2235.497484
134,2021-4,161.5549442,94.15412896,1033.017425,1026.031189,2535.846407,2716.67591,1940.8967,2119.6311
135,2022-1,162.2898641,96.25487001,1026.007797,1023.439788,2539.551141,2720.864752,1929.261517,2108.823843
136,2022-2,160.262285,90.13878189,1037.094499,1033.000484,2545.430808,2724.566755,2000.068249,2186.691794
